theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
-27087.0,-8163.0,-30989.0,1182.0,-27087.0,-8163.0,-30989.0,-64.422,117.026,-990.28,-34.602,-148.18
-27788.0,-8226.0,-31181.0,1182.0,-27788.0,-8226.0,-31181.0,-100.083,96.713,-993.4,-31.287,-145.17
-28486.0,-8262.0,-31379.0,1182.0,-28486.0,-8262.0,-31379.0,-139.484,73.931,-996.87,-27.477,-143.57
-29183.0,-8273.0,-31583.0,1121.0,-29183.0,-8273.0,-31583.0,-175.726,56.193,-997.3,-23.939,-142.7
-29880.0,-8265.0,-31790.0,1121.0,-29880.0,-8265.0,-31790.0,-204.955,44.577,-998.0,-21.086,-142.29
-30579.0,-8240.0,-31996.0,1121.0,-30579.0,-8240.0,-31996.0,-227.76,36.895,-999.11,-18.601,-142.32
-31277.0,-8205.0,-32202.0,1121.0,-31277.0,-8205.0,-32202.0,-238.094,39.217,-995.18,-16.637,-142.45
-31972.0,-8169.0,-32405.0,1121.0,-31972.0,-8169.0,-32405.0,-238.368,50.129,-986.54,-16.164,-141.96
-32657.0,-8138.0,-32605.0,1121.0,-32657.0,-8138.0,-32605.0,-237.876,66.689,-976.7,-16.806,-140.61
-33328.0,-8120.0,-32802.0,1121.0,-33328.0,-8120.0,-32802.0,-235.878,86.173,-967.52,-18.901,-138.15
-33974.0,-8121.0,-32998.0,1121.0,-33974.0,-8121.0,-32998.0,-231.947,100.768,-960.69,-22.429,-133.59
-34592.0,-8139.0,-33194.0,1123.0,-34592.0,-8139.0,-33194.0,-225.061,113.408,-955.88,-25.953,-128.57
-35180.0,-8176.0,-33390.0,1123.0,-35180.0,-8176.0,-33390.0,-220.639,128.036,-950.56,-29.814,-122.86
-35738.0,-8230.0,-33585.0,1123.0,-35738.0,-8230.0,-33585.0,-226.905,137.119,-942.64,-32.999,-117.11
-36275.0,-8294.0,-33779.0,1123.0,-36275.0,-8294.0,-33779.0,-242.322,136.806,-934.93,-35.226,-112.55
-36789.0,-8363.0,-33973.0,1123.0,-36789.0,-8363.0,-33973.0,-263.021,132.178,-930.22,-36.458,-107.71
-37286.0,-8429.0,-34166.0,1123.0,-37286.0,-8429.0,-34166.0,-288.72,120.075,-930.03,-36.596,-103.95
-37767.0,-8486.0,-34360.0,1123.0,-37767.0,-8486.0,-34360.0,-311.75,101.038,-929.16,-35.53,-100.36
-38234.0,-8531.0,-34554.0,1123.0,-38234.0,-8531.0,-34554.0,-331.072,84.482,-922.68,-33.899,-97.21
-38691.0,-8562.0,-34745.0,1135.0,-38691.0,-8562.0,-34745.0,-349.644,70.14,-914.39,-31.429,-94.85
-39138.0,-8578.0,-34935.0,1135.0,-39138.0,-8578.0,-34935.0,-363.686,56.4,-909.42,-28.771,-92.86
-39574.0,-8585.0,-35120.0,1135.0,-39574.0,-8585.0,-35120.0,-370.538,45.868,-904.4,-26.57,-90.67
-39997.0,-8583.0,-35300.0,1135.0,-39997.0,-8583.0,-35300.0,-373.681,37.726,-896.26,-24.901,-88.19
-40400.0,-8580.0,-35477.0,1135.0,-40400.0,-8580.0,-35477.0,-376.114,32.759,-888.44,-24.288,-84.51
-40781.0,-8575.0,-35653.0,1135.0,-40781.0,-8575.0,-35653.0,-377.959,30.015,-878.73,-24.16,-79.93
-41137.0,-8570.0,-35830.0,1135.0,-41137.0,-8570.0,-35830.0,-382.038,30.17,-868.92,-24.367,-75.12
-41464.0,-8564.0,-36009.0,1135.0,-41464.0,-8564.0,-36009.0,-386.918,34.808,-862.16,-24.357,-69.17
-41766.0,-8558.0,-36190.0,1150.0,-41766.0,-8558.0,-36190.0,-390.513,38.19,-855.03,-24.601,-64.21
-42039.0,-8550.0,-36372.0,1150.0,-42039.0,-8550.0,-36372.0,-393.972,40.119,-849.81,-24.496,-58.34
-42288.0,-8542.0,-36557.0,1150.0,-42288.0,-8542.0,-36557.0,-399.799,42.29,-847.19,-24.983,-53.5
-42516.0,-8535.0,-36746.0,1150.0,-42516.0,-8535.0,-36746.0,-409.974,45.169,-841.64,-25.602,-48.97
-42722.0,-8529.0,-36937.0,1150.0,-42722.0,-8529.0,-36937.0,-423.111,47.282,-835.93,-26.302,-44.35
-42912.0,-8524.0,-37133.0,1150.0,-42912.0,-8524.0,-37133.0,-435.709,46.886,-830.84,-27.12,-40.89
-43084.0,-8518.0,-37330.0,1150.0,-43084.0,-8518.0,-37330.0,-447.261,45.08,-825.46,-27.193,-36.92
-43245.0,-8513.0,-37525.0,1150.0,-43245.0,-8513.0,-37525.0,-460.064,42.384,-820.15,-27.2,-34.59
-43539.0,-8503.0,-37894.0,1172.0,-43539.0,-8503.0,-37894.0,-484.919,43.226,-807.15,-25.358,-30.77
-43679.0,-8500.0,-38065.0,1172.0,-43679.0,-8500.0,-38065.0,-496.876,36.184,-802.16,-24.608,-29.91
-43816.0,-8500.0,-38224.0,1172.0,-43816.0,-8500.0,-38224.0,-507.909,31.016,-793.95,-23.807,-29.08
-43954.0,-8508.0,-38373.0,1172.0,-43954.0,-8508.0,-38373.0,-517.46,25.312,-788.43,-24.076,-29.41
-44089.0,-8522.0,-38513.0,1172.0,-44089.0,-8522.0,-38513.0,-526.687,17.029,-785.59,-24.029,-28.7
-44222.0,-8541.0,-38643.0,1172.0,-44222.0,-8541.0,-38643.0,-533.326,11.862,-781.96,-24.104,-28.48
-44351.0,-8562.0,-38767.0,1172.0,-44351.0,-8562.0,-38767.0,-535.32,6.332,-782.74,-23.949,-27.74
-44472.0,-8580.0,-38889.0,1191.0,-44472.0,-8580.0,-38889.0,-533.624,-2.956,-785.77,-22.969,-26.38
-44586.0,-8593.0,-39012.0,1191.0,-44586.0,-8593.0,-39012.0,-533.661,-10.301,-787.73,-22.422,-25.23
-44692.0,-8598.0,-39137.0,1191.0,-44692.0,-8598.0,-39137.0,-535.397,-13.184,-789.7,-21.308,-23.4
-44789.0,-8593.0,-39268.0,1191.0,-44789.0,-8593.0,-39268.0,-540.37,-17.074,-789.39,-20.194,-21.68
-44878.0,-8575.0,-39407.0,1191.0,-44878.0,-8575.0,-39407.0,-549.036,-21.671,-786.75,-18.997,-19.7
-44961.0,-8542.0,-39555.0,1191.0,-44961.0,-8542.0,-39555.0,-558.156,-20.843,-782.41,-17.173,-17.91
-45038.0,-8495.0,-39711.0,1191.0,-45038.0,-8495.0,-39711.0,-567.75,-15.08,-778.49,-15.286,-16.47
-45109.0,-8435.0,-39872.0,1191.0,-45109.0,-8435.0,-39872.0,-578.096,-9.779,-770.19,-13.301,-14.82
-45181.0,-8364.0,-40037.0,1224.0,-45181.0,-8364.0,-40037.0,-588.56,-4.543,-759.39,-11.426,-14.36
-45250.0,-8287.0,-40202.0,1224.0,-45250.0,-8287.0,-40202.0,-601.086,1.439,-749.84,-10.299,-13.5
-45322.0,-8211.0,-40364.0,1224.0,-45322.0,-8211.0,-40364.0,-613.014,7.65,-737.98,-9.755,-13.62
-45398.0,-8137.0,-40524.0,1224.0,-45398.0,-8137.0,-40524.0,-621.245,11.473,-725.97,-9.736,-14.09
-45477.0,-8068.0,-40680.0,1224.0,-45477.0,-8068.0,-40680.0,-626.364,12.486,-716.82,-10.199,-14.38
-45562.0,-8005.0,-40833.0,1224.0,-45562.0,-8005.0,-40833.0,-631.007,13.321,-709.79,-10.927,-15.64
-45649.0,-7949.0,-40983.0,1224.0,-45649.0,-7949.0,-40983.0,-632.647,13.3,-706.99,-11.777,-15.99
-45739.0,-7902.0,-41128.0,1224.0,-45739.0,-7902.0,-41128.0,-631.149,9.595,-706.0,-13.114,-16.83
-45829.0,-7861.0,-41272.0,1244.0,-45829.0,-7861.0,-41272.0,-632.288,4.99,-706.52,-14.157,-16.66
-45914.0,-7824.0,-41418.0,1244.0,-45914.0,-7824.0,-41418.0,-631.205,-0.008,-711.6,-15.55,-16.16
-45995.0,-7791.0,-41569.0,1244.0,-45995.0,-7791.0,-41569.0,-627.51,-5.587,-716.07,-16.943,-15.26
-46066.0,-7757.0,-41727.0,1244.0,-46066.0,-7757.0,-41727.0,-625.453,-8.723,-719.71,-18.152,-13.54
-46132.0,-7725.0,-41892.0,1244.0,-46132.0,-7725.0,-41892.0,-624.707,-11.51,-721.37,-19.594,-12.38
-46190.0,-7690.0,-42067.0,1244.0,-46190.0,-7690.0,-42067.0,-625.027,-14.239,-722.93,-20.338,-10.62
-46240.0,-7651.0,-42250.0,1244.0,-46240.0,-7651.0,-42250.0,-628.83,-16.032,-725.13,-20.869,-9.05
-46284.0,-7606.0,-42441.0,1244.0,-46284.0,-7606.0,-42441.0,-633.572,-17.068,-724.67,-20.742,-7.73
-46323.0,-7554.0,-42639.0,1236.0,-46323.0,-7554.0,-42639.0,-636.113,-17.172,-719.51,-20.553,-6.26
-46356.0,-7497.0,-42842.0,1236.0,-46356.0,-7497.0,-42842.0,-641.423,-14.14,-712.7,-19.978,-4.94
-46385.0,-7435.0,-43047.0,1236.0,-46385.0,-7435.0,-43047.0,-649.113,-10.553,-709.22,-19.325,-3.87
-46407.0,-7371.0,-43252.0,1236.0,-46407.0,-7371.0,-43252.0,-655.48,-9.155,-703.4,-18.834,-2.14
-46422.0,-7303.0,-43458.0,1236.0,-46422.0,-7303.0,-43458.0,-660.844,-9.368,-696.9,-18.208,-0.71
-46431.0,-7235.0,-43661.0,1236.0,-46431.0,-7235.0,-43661.0,-667.841,-8.923,-693.68,-17.734,0.77
-46434.0,-7169.0,-43862.0,1236.0,-46434.0,-7169.0,-43862.0,-676.524,-5.806,-690.2,-17.458,2.17
-46433.0,-7103.0,-44057.0,1236.0,-46433.0,-7103.0,-44057.0,-681.868,-3.194,-686.23,-16.766,2.93
-46428.0,-7040.0,-44246.0,1304.0,-46428.0,-7040.0,-44246.0,-686.759,0.801,-682.47,-16.425,3.94
-46420.0,-6981.0,-44430.0,1304.0,-46420.0,-6981.0,-44430.0,-694.636,4.369,-681.12,-16.297,4.65
-46405.0,-6925.0,-44610.0,1304.0,-46405.0,-6925.0,-44610.0,-702.134,4.349,-682.07,-16.318,5.87
-46385.0,-6874.0,-44788.0,1304.0,-46385.0,-6874.0,-44788.0,-706.806,6.482,-682.39,-17.131,7.16
-46358.0,-6829.0,-44966.0,1304.0,-46358.0,-6829.0,-44966.0,-709.366,10.922,-682.44,-17.994,8.52
-46323.0,-6789.0,-45145.0,1304.0,-46323.0,-6789.0,-45145.0,-712.62,14.301,-680.25,-19.041,10.14
-46284.0,-6754.0,-45325.0,1304.0,-46284.0,-6754.0,-45325.0,-716.368,17.082,-678.07,-20.148,11.18
-46240.0,-6721.0,-45508.0,1304.0,-46240.0,-6721.0,-45508.0,-720.069,17.208,-678.77,-20.959,12.23
-46194.0,-6691.0,-45694.0,1354.0,-46194.0,-6691.0,-45694.0,-724.115,14.786,-679.12,-21.832,12.9
-46147.0,-6663.0,-45882.0,1354.0,-46147.0,-6663.0,-45882.0,-728.421,12.922,-676.62,-22.806,13.23
-46099.0,-6637.0,-46075.0,1354.0,-46099.0,-6637.0,-46075.0,-735.135,9.081,-674.38,-23.816,13.69
-46052.0,-6612.0,-46273.0,1354.0,-46052.0,-6612.0,-46273.0,-741.462,2.867,-677.34,-25.058,13.82
-46003.0,-6588.0,-46476.0,1354.0,-46003.0,-6588.0,-46476.0,-742.119,-2.49,-682.3,-25.824,14.13
-45954.0,-6560.0,-46685.0,1354.0,-45954.0,-6560.0,-46685.0,-742.838,-7.04,-683.77,-26.159,14.24
-45903.0,-6530.0,-46897.0,1354.0,-45903.0,-6530.0,-46897.0,-746.56,-8.998,-685.32,-26.108,14.6
-45850.0,-6496.0,-47112.0,1354.0,-45850.0,-6496.0,-47112.0,-751.798,-8.389,-690.0,-25.671,15.27
-45793.0,-6459.0,-47330.0,1381.0,-45793.0,-6459.0,-47330.0,-756.569,-7.904,-691.97,-25.429,16.19
-45728.0,-6419.0,-47552.0,1381.0,-45728.0,-6419.0,-47552.0,-758.828,-7.204,-691.05,-25.381,17.81
-45657.0,-6377.0,-47777.0,1381.0,-45657.0,-6377.0,-47777.0,-761.708,-3.525,-688.6,-25.451,19.19
-45578.0,-6336.0,-48004.0,1381.0,-45578.0,-6336.0,-48004.0,-765.721,2.899,-681.76,-25.702,21.11
-45494.0,-6296.0,-48233.0,1381.0,-45494.0,-6296.0,-48233.0,-772.569,8.968,-673.05,-25.808,22.66
-45404.0,-6256.0,-48464.0,1381.0,-45404.0,-6256.0,-48464.0,-779.987,14.465,-667.65,-25.88,24.06
-45309.0,-6216.0,-48695.0,1381.0,-45309.0,-6216.0,-48695.0,-784.934,17.334,-664.62,-25.806,25.34
-45212.0,-6175.0,-48928.0,1381.0,-45212.0,-6175.0,-48928.0,-792.911,15.112,-660.85,-25.807,25.97
-45113.0,-6134.0,-49161.0,1425.0,-45113.0,-6134.0,-49161.0,-801.3,10.747,-656.76,-25.91,26.82
-45014.0,-6092.0,-49396.0,1425.0,-45014.0,-6092.0,-49396.0,-806.139,6.779,-655.2,-26.037,27.0
-44915.0,-6051.0,-49632.0,1425.0,-44915.0,-6051.0,-49632.0,-810.558,2.581,-658.32,-26.363,26.96
-44818.0,-6009.0,-49870.0,1425.0,-44818.0,-6009.0,-49870.0,-814.537,-4.329,-665.53,-26.662,26.67
-44726.0,-5967.0,-50110.0,1425.0,-44726.0,-5967.0,-50110.0,-817.506,-13.57,-674.11,-26.833,25.72
-44633.0,-5923.0,-50352.0,1425.0,-44633.0,-5923.0,-50352.0,-817.331,-19.936,-684.39,-27.087,25.63
-44540.0,-5876.0,-50596.0,1425.0,-44540.0,-5876.0,-50596.0,-814.232,-28.37,-694.35,-27.034,25.45
-44443.0,-5827.0,-50844.0,1425.0,-44443.0,-5827.0,-50844.0,-809.031,-37.396,-703.87,-26.999,25.9
-44341.0,-5775.0,-51094.0,1445.0,-44341.0,-5775.0,-51094.0,-804.072,-40.843,-713.69,-26.996,26.84
-44234.0,-5722.0,-51348.0,1445.0,-44234.0,-5722.0,-51348.0,-802.247,-44.447,-721.13,-27.091,27.59
-44120.0,-5665.0,-51606.0,1445.0,-44120.0,-5665.0,-51606.0,-800.927,-46.438,-726.26,-27.086,28.95
-43998.0,-5607.0,-51868.0,1445.0,-43998.0,-5607.0,-51868.0,-797.695,-45.545,-729.61,-27.318,30.43
-43867.0,-5546.0,-52136.0,1445.0,-43867.0,-5546.0,-52136.0,-795.73,-45.275,-733.29,-27.301,32.33
-43727.0,-5483.0,-52408.0,1445.0,-43727.0,-5483.0,-52408.0,-797.654,-45.03,-732.62,-27.452,34.17
-43578.0,-5421.0,-52684.0,1445.0,-43578.0,-5421.0,-52684.0,-800.124,-44.643,-729.45,-28.154,36.31
-43420.0,-5361.0,-52965.0,1445.0,-43420.0,-5361.0,-52965.0,-800.042,-42.171,-729.85,-28.739,38.06
-43255.0,-5305.0,-53247.0,1497.0,-43255.0,-5305.0,-53247.0,-800.49,-39.79,-727.86,-29.866,39.9
-43080.0,-5251.0,-53534.0,1497.0,-43080.0,-5251.0,-53534.0,-801.346,-40.492,-725.22,-30.629,41.74
-42900.0,-5199.0,-53822.0,1497.0,-42900.0,-5199.0,-53822.0,-801.529,-41.272,-725.75,-31.095,43.18
-42712.0,-5149.0,-54111.0,1497.0,-42712.0,-5149.0,-54111.0,-801.198,-39.501,-725.97,-31.532,44.73
-42518.0,-5103.0,-54399.0,1497.0,-42518.0,-5103.0,-54399.0,-802.622,-38.152,-725.78,-31.896,45.91
-42319.0,-5062.0,-54685.0,1497.0,-42319.0,-5062.0,-54685.0,-805.732,-39.628,-725.74,-32.543,47.08
-42115.0,-5027.0,-54968.0,1497.0,-42115.0,-5027.0,-54968.0,-807.59,-40.793,-728.04,-33.099,48.3
-41906.0,-4998.0,-55247.0,1497.0,-41906.0,-4998.0,-55247.0,-811.008,-41.166,-730.36,-33.794,49.26
-41693.0,-4976.0,-55520.0,1900.0,-41693.0,-4976.0,-55520.0,-814.239,-39.096,-732.15,-34.122,50.23
-41478.0,-4962.0,-55787.0,1900.0,-41478.0,-4962.0,-55787.0,-816.688,-36.793,-734.19,-34.82,50.81
-41259.0,-4959.0,-56046.0,1900.0,-41259.0,-4959.0,-56046.0,-817.092,-37.149,-733.69,-35.657,51.41
-41038.0,-4967.0,-56297.0,1900.0,-41038.0,-4967.0,-56297.0,-815.061,-37.236,-735.6,-36.788,51.91
-40815.0,-4987.0,-56541.0,1900.0,-40815.0,-4987.0,-56541.0,-813.844,-39.164,-735.6,-38.2,52.35
-40590.0,-5017.0,-56778.0,1900.0,-40590.0,-5017.0,-56778.0,-813.126,-43.613,-732.44,-39.126,52.83
-40364.0,-5055.0,-57009.0,1900.0,-40364.0,-5055.0,-57009.0,-814.667,-45.331,-730.29,-39.841,53.14
-40137.0,-5098.0,-57232.0,1900.0,-40137.0,-5098.0,-57232.0,-816.368,-47.036,-725.96,-40.024,53.69
-39908.0,-5145.0,-57451.0,1987.0,-39908.0,-5145.0,-57451.0,-812.799,-52.089,-723.79,-40.002,54.12
-39676.0,-5193.0,-57666.0,1987.0,-39676.0,-5193.0,-57666.0,-809.685,-59.214,-722.1,-39.889,54.67
-39443.0,-5239.0,-57882.0,1987.0,-39443.0,-5239.0,-57882.0,-810.169,-67.799,-717.26,-39.696,55.29
-39207.0,-5281.0,-58098.0,1987.0,-39207.0,-5281.0,-58098.0,-810.209,-75.661,-715.2,-39.013,55.96
-38968.0,-5318.0,-58317.0,1987.0,-38968.0,-5318.0,-58317.0,-809.961,-80.326,-713.55,-38.125,56.97
-38724.0,-5345.0,-58538.0,1987.0,-38724.0,-5345.0,-58538.0,-812.458,-84.66,-711.23,-36.691,58.29
-38472.0,-5362.0,-58764.0,1987.0,-38472.0,-5362.0,-58764.0,-812.523,-89.201,-713.93,-35.23,59.91
-38210.0,-5370.0,-58995.0,1987.0,-38210.0,-5370.0,-58995.0,-807.418,-91.07,-721.16,-33.804,61.87
-37938.0,-5366.0,-59233.0,1187.0,-37938.0,-5366.0,-59233.0,-805.896,-92.634,-724.94,-32.264,64.21
-37654.0,-5351.0,-59477.0,1187.0,-37654.0,-5351.0,-59477.0,-805.535,-94.494,-725.76,-30.795,66.76
-37356.0,-5325.0,-59727.0,1187.0,-37356.0,-5325.0,-59727.0,-804.474,-93.97,-729.92,-28.992,69.7
-37043.0,-5289.0,-59983.0,1187.0,-37043.0,-5289.0,-59983.0,-806.415,-89.064,-734.42,-27.314,72.84
-36715.0,-5242.0,-60242.0,1187.0,-36715.0,-5242.0,-60242.0,-806.172,-85.071,-738.12,-25.377,75.98
-36371.0,-5186.0,-60505.0,1187.0,-36371.0,-5186.0,-60505.0,-803.369,-82.345,-742.0,-23.637,79.27
-36013.0,-5125.0,-60770.0,1187.0,-36013.0,-5125.0,-60770.0,-801.504,-72.436,-743.56,-22.279,82.38
-35639.0,-5062.0,-61033.0,1187.0,-35639.0,-5062.0,-61033.0,-799.84,-60.744,-745.24,-21.214,85.54
-35248.0,-5003.0,-61292.0,1185.0,-35248.0,-5003.0,-61292.0,-797.787,-48.696,-749.77,-20.925,88.85
-34841.0,-4952.0,-61546.0,1185.0,-34841.0,-4952.0,-61546.0,-795.395,-32.158,-754.1,-21.178,92.1
-34418.0,-4914.0,-61791.0,1185.0,-34418.0,-4914.0,-61791.0,-792.691,-16.466,-755.52,-22.048,95.43
-33978.0,-4891.0,-62026.0,1185.0,-33978.0,-4891.0,-62026.0,-789.486,-2.188,-759.55,-23.437,98.54
-33525.0,-4887.0,-62251.0,1185.0,-33525.0,-4887.0,-62251.0,-785.773,9.366,-766.32,-25.256,101.25
-33058.0,-4902.0,-62463.0,1185.0,-33058.0,-4902.0,-62463.0,-781.853,17.912,-769.84,-27.064,103.82
-32580.0,-4934.0,-62663.0,1185.0,-32580.0,-4934.0,-62663.0,-777.658,26.414,-773.13,-28.855,106.09
-32091.0,-4980.0,-62851.0,1185.0,-32091.0,-4980.0,-62851.0,-773.196,29.878,-777.01,-30.061,108.3
-31592.0,-5036.0,-63029.0,1175.0,-31592.0,-5036.0,-63029.0,-770.888,26.022,-780.51,-30.773,110.34
-31083.0,-5099.0,-63199.0,1175.0,-31083.0,-5099.0,-63199.0,-768.26,21.182,-784.05,-31.052,112.26
-30565.0,-5163.0,-63362.0,1175.0,-30565.0,-5163.0,-63362.0,-764.855,18.048,-787.55,-30.672,114.36
-30036.0,-5227.0,-63520.0,1175.0,-30036.0,-5227.0,-63520.0,-761.612,11.275,-788.61,-29.915,116.48
-29495.0,-5284.0,-63677.0,1175.0,-29495.0,-5284.0,-63677.0,-760.708,3.542,-787.34,-28.533,119.39
-28941.0,-5332.0,-63834.0,1175.0,-28941.0,-5332.0,-63834.0,-762.186,-1.667,-786.72,-26.722,122.36
-28373.0,-5369.0,-63995.0,1175.0,-28373.0,-5369.0,-63995.0,-763.342,-10.144,-786.34,-24.743,125.61
-27790.0,-5392.0,-64159.0,1175.0,-27790.0,-5392.0,-64159.0,-766.992,-15.149,-785.89,-22.266,128.93
-27196.0,-5400.0,-64329.0,1167.0,-27196.0,-5400.0,-64329.0,-771.294,-18.431,-787.92,-19.516,131.8
-26591.0,-5389.0,-64505.0,1167.0,-26591.0,-5389.0,-64505.0,-773.269,-24.645,-789.76,-16.133,134.66
-25973.0,-5355.0,-64688.0,1167.0,-25973.0,-5355.0,-64688.0,-778.541,-27.913,-788.8,-12.063,137.63
-25345.0,-5299.0,-64879.0,1167.0,-25345.0,-5299.0,-64879.0,-786.738,-26.43,-790.62,-7.838,140.47
-24704.0,-5220.0,-65077.0,1167.0,-24704.0,-5220.0,-65077.0,-791.701,-23.87,-795.21,-3.272,143.75
-24047.0,-5118.0,-65283.0,1167.0,-24047.0,-5118.0,-65283.0,-793.799,-24.906,-801.24,0.797,147.26
-23377.0,-4998.0,-65495.0,1167.0,-23377.0,-4998.0,-65495.0,-796.203,-24.109,-809.39,4.683,150.3
-22692.0,-4861.0,-65712.0,1167.0,-22692.0,-4861.0,-65712.0,-796.159,-20.596,-817.09,7.967,153.64
-21993.0,-4714.0,-65932.0,1168.0,-21993.0,-4714.0,-65932.0,-790.932,-16.12,-826.77,10.432,156.6
-21279.0,-4560.0,-66154.0,1168.0,-21279.0,-4560.0,-66154.0,-781.349,-10.267,-838.88,12.498,159.45
-20546.0,-4403.0,-66375.0,1168.0,-20546.0,-4403.0,-66375.0,-765.554,-5.678,-850.18,13.773,163.11
-19793.0,-4247.0,-66594.0,1168.0,-19793.0,-4247.0,-66594.0,-745.761,-0.091,-861.15,14.654,166.75
-19014.0,-4094.0,-66808.0,1168.0,-19014.0,-4094.0,-66808.0,-720.218,9.176,-869.82,15.055,171.33
-18202.0,-3948.0,-67018.0,1168.0,-18202.0,-3948.0,-67018.0,-693.051,19.011,-876.1,15.014,177.27
-17357.0,-3809.0,-67221.0,1168.0,-17357.0,-3809.0,-67221.0,-665.118,26.954,-882.91,14.671,183.54
-16469.0,-3678.0,-67416.0,1168.0,-16469.0,-3678.0,-67416.0,-635.327,34.036,-887.53,14.413,191.25
-15541.0,-3557.0,-67605.0,1161.0,-15541.0,-3557.0,-67605.0,-611.778,38.71,-887.28,13.824,199.07
-14575.0,-3444.0,-67784.0,1161.0,-14575.0,-3444.0,-67784.0,-596.731,41.216,-882.94,13.221,206.6
-13571.0,-3338.0,-67954.0,1161.0,-13571.0,-3338.0,-67954.0,-590.844,44.612,-879.59,13.028,214.26
-12538.0,-3238.0,-68111.0,1161.0,-12538.0,-3238.0,-68111.0,-591.748,41.864,-876.77,13.038,220.78
-11478.0,-3137.0,-68257.0,1161.0,-11478.0,-3137.0,-68257.0,-596.095,35.144,-875.74,14.153,226.6
-10398.0,-3031.0,-68388.0,1161.0,-10398.0,-3031.0,-68388.0,-604.123,26.302,-876.96,16.034,231.2
-9303.0,-2914.0,-68506.0,1161.0,-9303.0,-2914.0,-68506.0,-615.313,11.888,-879.74,18.708,234.97
-7100.0,-2641.0,-68695.0,1171.0,-7100.0,-2641.0,-68695.0,-629.805,-17.849,-897.94,24.98,238.17
-4902.0,-2295.0,-68824.0,1171.0,-4902.0,-2295.0,-68824.0,-642.073,-50.717,-922.49,33.278,237.73
-3805.0,-2083.0,-68869.0,1171.0,-3805.0,-2083.0,-68869.0,-643.077,-64.227,-936.8,38.827,238.51
-2713.0,-1846.0,-68899.0,1171.0,-2713.0,-1846.0,-68899.0,-637.455,-74.753,-953.85,44.097,237.68
-1620.0,-1580.0,-68917.0,1171.0,-1620.0,-1580.0,-68917.0,-632.005,-88.166,-968.09,49.625,238.35
-527.0,-1289.0,-68921.0,1171.0,-527.0,-1289.0,-68921.0,-625.261,-97.001,-977.69,54.68,238.52
564.0,-975.0,-68912.0,1171.0,564.0,-975.0,-68912.0,-614.266,-96.234,-988.46,59.32,238.64
1662.0,-641.0,-68891.0,1127.0,1662.0,-641.0,-68891.0,-598.593,-95.064,-995.37,63.596,239.84
2766.0,-287.0,-68856.0,1127.0,2766.0,-287.0,-68856.0,-578.831,-93.828,-997.21,67.554,241.24
3882.0,83.0,-68806.0,1127.0,3882.0,83.0,-68806.0,-557.6,-86.462,-1000.46,71.039,243.52
5012.0,464.0,-68742.0,1127.0,5012.0,464.0,-68742.0,-534.491,-76.266,-1004.27,73.328,246.18
6160.0,856.0,-68663.0,1127.0,6160.0,856.0,-68663.0,-508.838,-66.433,-1007.62,75.26,249.64
7322.0,1251.0,-68570.0,1127.0,7322.0,1251.0,-68570.0,-480.55,-56.028,-1010.87,76.067,252.44
8501.0,1649.0,-68462.0,1127.0,8501.0,1649.0,-68462.0,-451.494,-44.739,-1016.35,76.237,255.74
9693.0,2048.0,-68338.0,1127.0,9693.0,2048.0,-68338.0,-423.666,-34.937,-1024.06,76.213,258.25
10895.0,2446.0,-68199.0,481.0,10895.0,2446.0,-68199.0,-398.369,-31.158,-1035.72,75.33,260.32
12105.0,2845.0,-68042.0,481.0,12105.0,2845.0,-68042.0,-372.474,-27.803,-1049.24,74.479,262.18
13319.0,3243.0,-67869.0,481.0,13319.0,3243.0,-67869.0,-345.514,-25.927,-1056.92,73.262,262.94
14535.0,3641.0,-67677.0,481.0,14535.0,3641.0,-67677.0,-317.775,-31.483,-1062.02,71.664,263.68
16961.0,4441.0,-67243.0,481.0,16961.0,4441.0,-67243.0,-258.035,-45.932,-1077.14,68.874,263.07
18168.0,4849.0,-67002.0,481.0,18168.0,4849.0,-67002.0,-233.978,-57.152,-1078.37,68.41,262.29
20558.0,5712.0,-66480.0,487.0,20558.0,5712.0,-66480.0,-189.1,-84.383,-1081.51,70.713,259.86
21739.0,6172.0,-66204.0,487.0,21739.0,6172.0,-66204.0,-172.51,-92.74,-1080.08,72.823,258.45
22907.0,6646.0,-65920.0,487.0,22907.0,6646.0,-65920.0,-154.972,-97.809,-1077.15,74.261,256.31
24066.0,7129.0,-65633.0,487.0,24066.0,7129.0,-65633.0,-134.589,-97.382,-1077.12,74.944,254.55
25213.0,7615.0,-65343.0,487.0,25213.0,7615.0,-65343.0,-114.961,-93.784,-1080.02,74.69,252.62
26349.0,8099.0,-65053.0,487.0,26349.0,8099.0,-65053.0,-98.847,-85.419,-1079.94,73.66,250.64
27477.0,8576.0,-64764.0,487.0,27477.0,8576.0,-64764.0,-80.575,-72.573,-1082.14,71.989,249.11
28591.0,9042.0,-64475.0,487.0,28591.0,9042.0,-64475.0,-57.67,-59.244,-1084.98,69.347,246.46
29692.0,9492.0,-64188.0,502.0,29692.0,9492.0,-64188.0,-36.337,-45.5,-1082.29,66.036,243.85
30776.0,9926.0,-63901.0,502.0,30776.0,9926.0,-63901.0,-16.247,-36.29,-1080.02,62.202,240.5
31843.0,10340.0,-63618.0,502.0,31843.0,10340.0,-63618.0,6.463,-29.615,-1081.08,58.068,236.82
