theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
-326.0,-10.0,4431.0,225.0,0.0,0.0,0.0,40.191,-20.838,-996.36,0.191,-0.2
-327.0,-10.0,4432.0,225.0,0.0,0.0,0.0,40.489,-20.972,-996.9,0.278,-0.25
-327.0,-8.0,4433.0,225.0,0.0,0.0,0.0,40.51,-21.605,-997.21,0.427,-0.18
-327.0,-7.0,4433.0,225.0,0.0,0.0,0.0,40.614,-19.094,-997.07,0.333,-0.03
-327.0,-7.0,4433.0,225.0,0.0,0.0,0.0,42.929,-19.169,-994.69,0.259,-0.12
-326.0,-7.0,4434.0,225.0,0.0,0.0,0.0,45.2,-19.602,-992.29,0.235,-0.05
-326.0,-7.0,4434.0,224.0,0.0,0.0,0.0,42.311,-19.41,-995.34,0.159,-0.13
-326.0,-7.0,4435.0,224.0,0.0,0.0,0.0,39.698,-19.497,-998.02,0.292,-0.14
-326.0,-6.0,4436.0,224.0,0.0,0.0,0.0,40.352,-19.402,-997.25,0.436,-0.09
-327.0,-5.0,4437.0,224.0,0.0,0.0,0.0,40.536,-19.42,-996.99,0.329,-0.1
-327.0,-4.0,4438.0,224.0,0.0,0.0,0.0,40.341,-19.408,-997.15,0.406,-0.11
-327.0,-4.0,4438.0,224.0,0.0,0.0,0.0,40.355,-19.386,-997.12,0.181,-0.1
-327.0,-4.0,4439.0,224.0,0.0,0.0,0.0,42.743,-19.386,-997.07,0.221,-0.11
-326.0,-4.0,4440.0,224.0,0.0,0.0,0.0,45.104,-19.378,-997.01,0.212,-0.11
-326.0,-4.0,4441.0,224.0,0.0,0.0,0.0,44.535,-19.375,-997.04,0.14,-0.1
-325.0,-4.0,4442.0,224.0,0.0,0.0,0.0,44.27,-19.409,-997.04,0.325,-0.1
-325.0,-4.0,4443.0,224.0,0.0,0.0,0.0,44.469,-19.469,-997.04,0.178,-0.11
-324.0,-4.0,4444.0,224.0,0.0,0.0,0.0,44.44,-19.529,-997.04,0.179,-0.1
-324.0,-4.0,4445.0,224.0,0.0,0.0,0.0,44.382,-19.485,-994.65,0.308,-0.11
-323.0,-5.0,4446.0,224.0,0.0,0.0,0.0,44.287,-19.417,-992.31,0.002,-0.1
-323.0,-4.0,4446.0,224.0,0.0,0.0,0.0,44.394,-19.521,-995.29,0.248,-0.1
-322.0,-4.0,4447.0,224.0,0.0,0.0,0.0,44.47,-19.6,-997.94,0.254,-0.1
-322.0,-5.0,4448.0,225.0,0.0,0.0,0.0,44.367,-17.121,-994.83,0.076,-0.1
-321.0,-5.0,4449.0,225.0,0.0,0.0,0.0,44.369,-14.8,-994.67,0.402,-0.1
