theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
-831.0,965.0,120739.0,223.0,-831.0,965.0,120739.0,2.187,-26.287,-981.85,0.297,0.31
-831.0,966.0,120739.0,223.0,-831.0,966.0,120739.0,2.305,-26.23,-981.85,0.288,0.3
-831.0,966.0,120740.0,223.0,-831.0,966.0,120740.0,2.838,-26.214,-981.84,0.276,0.08
-832.0,967.0,120740.0,223.0,-832.0,967.0,120740.0,2.554,-26.188,-981.84,0.283,0.03
-832.0,968.0,120741.0,223.0,-832.0,968.0,120741.0,4.92,-26.199,-981.8,0.277,-0.08
-833.0,968.0,120741.0,223.0,-833.0,968.0,120741.0,4.835,-23.861,-981.84,0.279,-0.03
-834.0,968.0,120742.0,223.0,-834.0,968.0,120742.0,1.98,-21.554,-981.94,0.139,-0.01
-834.0,967.0,120742.0,223.0,-834.0,967.0,120742.0,2.361,-22.157,-981.93,0.185,0.03
-834.0,966.0,120743.0,223.0,-834.0,966.0,120743.0,2.92,-22.493,-981.91,0.12,0.13
-835.0,966.0,120743.0,223.0,-835.0,966.0,120743.0,0.459,-22.344,-981.96,0.205,0.06
-835.0,966.0,120744.0,223.0,-835.0,966.0,120744.0,0.659,-22.524,-984.35,0.211,0.28
-835.0,965.0,120744.0,223.0,-835.0,965.0,120744.0,1.235,-22.648,-986.68,0.169,0.15
-836.0,965.0,120745.0,223.0,-836.0,965.0,120745.0,0.909,-22.667,-986.09,0.174,0.07
-836.0,965.0,120745.0,223.0,-836.0,965.0,120745.0,0.834,-22.641,-985.78,0.182,0.08
-838.0,965.0,120746.0,223.0,-838.0,965.0,120746.0,0.674,-22.626,-985.95,0.322,-0.13
-838.0,965.0,120746.0,223.0,-838.0,965.0,120746.0,0.622,-22.592,-985.91,0.28,0.16
-839.0,966.0,120747.0,223.0,-839.0,966.0,120747.0,0.497,-24.799,-983.48,0.342,0.06
-840.0,966.0,120747.0,223.0,-840.0,966.0,120747.0,0.457,-24.602,-981.13,0.253,0.01
-841.0,967.0,120748.0,223.0,-841.0,967.0,120748.0,2.934,-24.055,-981.7,0.249,-0.0
-842.0,967.0,120748.0,223.0,-842.0,967.0,120748.0,5.239,-26.514,-979.52,0.293,-0.24
-842.0,968.0,120749.0,223.0,-842.0,968.0,120749.0,4.637,-26.275,-977.02,0.288,0.06
-843.0,968.0,120749.0,223.0,-843.0,968.0,120749.0,4.431,-23.438,-977.72,0.278,-0.02
-842.0,969.0,120750.0,223.0,-842.0,969.0,120750.0,4.66,-23.747,-978.01,0.282,0.19
-842.0,970.0,120750.0,223.0,-842.0,970.0,120750.0,4.621,-26.58,-977.8,0.275,0.08
-843.0,970.0,120751.0,223.0,-843.0,970.0,120751.0,4.624,-24.043,-977.88,0.278,-0.03
-844.0,970.0,120751.0,223.0,-844.0,970.0,120751.0,4.551,-21.287,-977.93,0.283,-0.03
-844.0,969.0,120752.0,223.0,-844.0,969.0,120752.0,4.469,-22.121,-977.94,0.135,-0.08
-845.0,968.0,120752.0,223.0,-845.0,968.0,120752.0,4.39,-22.395,-977.92,0.039,0.02
-844.0,967.0,120753.0,223.0,-844.0,967.0,120753.0,4.354,-22.268,-977.92,0.026,0.16
-844.0,966.0,120753.0,223.0,-844.0,966.0,120753.0,4.442,-22.405,-980.32,0.045,0.06
-845.0,966.0,120754.0,223.0,-845.0,966.0,120754.0,4.536,-22.551,-982.65,0.279,-0.0
-845.0,966.0,120754.0,223.0,-845.0,966.0,120754.0,4.526,-22.611,-982.06,0.339,-0.02
-847.0,967.0,120755.0,223.0,-847.0,967.0,120755.0,4.518,-22.619,-981.75,0.315,-0.23
-847.0,967.0,120755.0,223.0,-847.0,967.0,120755.0,6.906,-22.636,-981.88,0.31,0.08
-846.0,967.0,120756.0,223.0,-846.0,967.0,120756.0,9.258,-22.574,-981.79,0.225,0.1
-845.0,967.0,120756.0,223.0,-845.0,967.0,120756.0,8.722,-22.438,-981.81,0.262,0.14
-844.0,967.0,120757.0,223.0,-844.0,967.0,120757.0,8.453,-22.312,-981.8,0.305,0.14
-844.0,968.0,120757.0,223.0,-844.0,968.0,120757.0,8.603,-24.571,-981.76,0.284,-0.11
