theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
89330.0,-149820.0,118267.0,398.0,0.0,0.0,0.0,982.229,-19.528,17.16,0.581,-0.16
89330.0,-149861.0,118224.0,398.0,0.0,0.0,0.0,979.861,-19.499,17.06,0.58,-0.16
89330.0,-149860.0,118223.0,398.0,0.0,0.0,0.0,977.641,-17.253,14.04,0.581,-0.16
89330.0,-149832.0,118247.0,398.0,0.0,0.0,0.0,978.211,-14.948,14.29,0.581,-0.16
89330.0,-149812.0,118264.0,398.0,0.0,0.0,0.0,978.516,-15.501,14.78,0.58,-0.16
89330.0,-149796.0,118277.0,398.0,0.0,0.0,0.0,978.34,-15.803,14.57,0.58,-0.16
89330.0,-149777.0,118293.0,398.0,0.0,0.0,0.0,978.376,-15.626,14.62,0.581,-0.16
89330.0,-149759.0,118309.0,398.0,0.0,0.0,0.0,978.368,-15.664,14.6,0.581,-0.16
89330.0,-149677.0,118384.0,398.0,0.0,0.0,0.0,978.523,-15.84,9.89,0.436,-0.16
89331.0,-149633.0,118427.0,398.0,0.0,0.0,0.0,978.507,-15.808,10.47,0.486,-0.16
89332.0,-149591.0,118467.0,398.0,0.0,0.0,0.0,978.501,-15.812,10.79,0.422,-0.16
89332.0,-149549.0,118508.0,398.0,0.0,0.0,0.0,978.504,-15.849,10.61,0.36,-0.16
89332.0,-149522.0,118532.0,398.0,0.0,0.0,0.0,978.426,-15.799,13.05,0.561,-0.16
89332.0,-149512.0,118539.0,398.0,0.0,0.0,0.0,978.351,-15.763,15.37,0.406,-0.16
89332.0,-149482.0,118567.0,398.0,0.0,0.0,0.0,978.449,-15.911,12.41,0.557,-0.16
89333.0,-149435.0,118611.0,360.0,0.0,0.0,0.0,978.537,-16.021,9.76,0.489,-0.16
89333.0,-149409.0,118635.0,360.0,0.0,0.0,0.0,978.433,-15.889,12.91,0.436,-0.16
89333.0,-149400.0,118641.0,360.0,0.0,0.0,0.0,978.346,-15.75,15.51,0.491,-0.16
89333.0,-149385.0,118654.0,360.0,0.0,0.0,0.0,978.371,-15.721,14.76,0.493,-0.16
89333.0,-149395.0,118641.0,360.0,0.0,0.0,0.0,978.367,-18.025,14.52,0.618,-0.16
89333.0,-149419.0,118615.0,360.0,0.0,0.0,0.0,978.426,-20.358,12.35,0.583,-0.16
89335.0,-149418.0,118611.0,360.0,0.0,0.0,0.0,978.508,-19.833,9.98,0.784,-0.16
89335.0,-149433.0,118592.0,360.0,0.0,0.0,0.0,978.411,-19.39,12.94,0.647,-0.16
89335.0,-149496.0,118524.0,358.0,0.0,0.0,0.0,978.348,-19.355,14.83,0.574,-0.16
89335.0,-149524.0,118494.0,358.0,0.0,0.0,0.0,978.357,-19.34,14.56,0.353,-0.16
89335.0,-149552.0,118464.0,358.0,0.0,0.0,0.0,978.352,-19.32,14.72,0.52,-0.16
89335.0,-149579.0,118432.0,358.0,0.0,0.0,0.0,978.353,-19.389,14.7,0.606,-0.16
89335.0,-149625.0,118386.0,358.0,0.0,0.0,0.0,978.274,-19.397,17.08,0.436,-0.16
89335.0,-149686.0,118321.0,358.0,0.0,0.0,0.0,978.197,-19.417,19.4,0.57,-0.16
89334.0,-149717.0,118289.0,358.0,0.0,0.0,0.0,978.229,-17.181,18.79,0.387,-0.16
89333.0,-149718.0,118286.0,354.0,0.0,0.0,0.0,978.253,-14.948,18.43,0.317,-0.16
89332.0,-149727.0,118274.0,354.0,0.0,0.0,0.0,978.244,-15.538,18.61,0.582,-0.16
89332.0,-149740.0,118259.0,354.0,0.0,0.0,0.0,978.243,-15.842,18.57,0.413,-0.16
89330.0,-149759.0,118234.0,354.0,0.0,0.0,0.0,978.244,-15.684,18.56,0.639,-0.16
89330.0,-149769.0,118222.0,354.0,0.0,0.0,0.0,978.244,-15.626,18.57,0.524,-0.16
89329.0,-149777.0,118210.0,354.0,0.0,0.0,0.0,978.244,-15.576,18.57,0.647,-0.16
89329.0,-149812.0,118172.0,354.0,0.0,0.0,0.0,978.231,-17.826,18.61,0.574,-0.16
89327.0,-149901.0,118077.0,350.0,0.0,0.0,0.0,978.234,-17.064,18.6,0.453,-0.16
89327.0,-149925.0,118051.0,350.0,0.0,0.0,0.0,980.61,-16.807,18.64,0.493,-0.16
89327.0,-149987.0,117988.0,350.0,0.0,0.0,0.0,982.913,-19.884,18.75,0.414,-0.16
89327.0,-150044.0,117929.0,350.0,0.0,0.0,0.0,979.955,-19.595,18.68,0.511,-0.16
89326.0,-150094.0,117874.0,350.0,0.0,0.0,0.0,979.706,-19.22,18.67,0.798,-0.16
89326.0,-150149.0,117816.0,350.0,0.0,0.0,0.0,980.405,-19.505,18.69,0.655,-0.16
89326.0,-150187.0,117775.0,350.0,0.0,0.0,0.0,977.84,-19.577,16.25,0.796,-0.16
89327.0,-150181.0,117777.0,346.0,0.0,0.0,0.0,978.039,-19.674,13.91,0.635,-0.3
89327.0,-150176.0,117779.0,346.0,0.0,0.0,0.0,980.829,-17.139,16.9,0.47,-0.25
89327.0,-150175.0,117777.0,346.0,0.0,0.0,0.0,982.864,-17.04,19.58,0.614,-0.31
89327.0,-150205.0,117745.0,346.0,0.0,0.0,0.0,980.085,-19.924,16.44,0.537,-0.23
89326.0,-150273.0,117673.0,346.0,0.0,0.0,0.0,977.537,-19.689,13.78,0.597,0.04
89326.0,-150328.0,117615.0,346.0,0.0,0.0,0.0,980.637,-19.177,16.97,0.617,-0.08
89325.0,-150415.0,117526.0,346.0,0.0,0.0,0.0,983.199,-19.468,17.25,0.561,0.03
89325.0,-150450.0,117487.0,346.0,0.0,0.0,0.0,982.506,-19.593,14.14,0.569,-0.11
89325.0,-150415.0,117517.0,345.0,0.0,0.0,0.0,982.2,-17.308,14.89,0.578,-0.13
89325.0,-150346.0,117583.0,345.0,0.0,0.0,0.0,979.749,-15.031,14.59,0.582,-0.2
89324.0,-150329.0,117597.0,345.0,0.0,0.0,0.0,977.328,-15.496,16.99,0.583,-0.14
89323.0,-150364.0,117559.0,345.0,0.0,0.0,0.0,977.87,-15.691,19.32,0.577,-0.13
89323.0,-150364.0,117556.0,345.0,0.0,0.0,0.0,978.288,-15.526,18.77,0.581,-0.18
89323.0,-150363.0,117555.0,345.0,0.0,0.0,0.0,978.281,-15.637,16.05,0.582,-0.17
89322.0,-150351.0,117564.0,345.0,0.0,0.0,0.0,978.378,-15.597,16.27,0.58,-0.15
89321.0,-150353.0,117558.0,343.0,0.0,0.0,0.0,978.313,-15.494,19.16,0.581,-0.16
89321.0,-150364.0,117545.0,343.0,0.0,0.0,0.0,978.352,-15.483,18.88,0.581,-0.16
89320.0,-150371.0,117535.0,343.0,0.0,0.0,0.0,978.347,-15.503,18.39,0.58,-0.16
89320.0,-150359.0,117543.0,343.0,0.0,0.0,0.0,978.398,-15.59,16.23,0.581,-0.16
89320.0,-150335.0,117564.0,343.0,0.0,0.0,0.0,978.452,-15.68,13.84,0.581,-0.16
89319.0,-150330.0,117567.0,343.0,0.0,0.0,0.0,978.319,-15.58,16.84,0.58,-0.16
89319.0,-150341.0,117553.0,343.0,0.0,0.0,0.0,978.21,-15.491,19.45,0.581,-0.16
89318.0,-150349.0,117542.0,343.0,0.0,0.0,0.0,980.594,-15.545,18.75,0.581,-0.16
89317.0,-150355.0,117533.0,342.0,0.0,0.0,0.0,982.915,-15.579,18.54,0.581,-0.16
89317.0,-150362.0,117524.0,342.0,0.0,0.0,0.0,982.325,-15.568,18.68,0.581,-0.16
89316.0,-150369.0,117514.0,342.0,0.0,0.0,0.0,982.026,-15.565,18.65,0.581,-0.16
89315.0,-150375.0,117504.0,342.0,0.0,0.0,0.0,982.202,-15.565,18.65,0.581,-0.16
89315.0,-150354.0,117523.0,342.0,0.0,0.0,0.0,982.181,-13.217,18.58,0.581,-0.16
89314.0,-150347.0,117524.0,342.0,0.0,0.0,0.0,982.167,-16.137,18.65,0.581,-0.16
89313.0,-150357.0,117511.0,342.0,0.0,0.0,0.0,982.185,-15.86,18.65,0.581,-0.16
89311.0,-150361.0,117503.0,345.0,0.0,0.0,0.0,982.185,-15.391,18.64,0.581,-0.16
89311.0,-150369.0,117493.0,345.0,0.0,0.0,0.0,982.179,-15.601,18.64,0.581,-0.16
89311.0,-150402.0,117457.0,345.0,0.0,0.0,0.0,979.793,-17.872,18.64,0.581,-0.16
89310.0,-150436.0,117421.0,345.0,0.0,0.0,0.0,979.843,-17.848,18.65,0.581,-0.16
89309.0,-150435.0,117419.0,345.0,0.0,0.0,0.0,982.764,-14.973,18.64,0.581,-0.16
89309.0,-150437.0,117413.0,345.0,0.0,0.0,0.0,980.106,-15.243,18.6,0.581,-0.16
89308.0,-150444.0,117404.0,345.0,0.0,0.0,0.0,977.308,-15.685,18.56,0.581,-0.16
89308.0,-150434.0,117410.0,345.0,0.0,0.0,0.0,978.187,-15.563,16.18,0.581,-0.16
89308.0,-150411.0,117431.0,342.0,0.0,0.0,0.0,978.515,-15.708,13.85,0.581,-0.16
89308.0,-150390.0,117449.0,342.0,0.0,0.0,0.0,978.356,-15.656,14.43,0.581,-0.16
89308.0,-150330.0,117506.0,342.0,0.0,0.0,0.0,978.45,-13.418,12.3,0.581,-0.16
89308.0,-150226.0,117607.0,342.0,0.0,0.0,0.0,978.554,-11.2,9.75,0.581,-0.16
89309.0,-150134.0,117696.0,342.0,0.0,0.0,0.0,978.549,-11.754,10.4,0.581,-0.16
89309.0,-150075.0,117753.0,342.0,0.0,0.0,0.0,978.503,-14.398,10.75,0.581,-0.16
89310.0,-150040.0,117785.0,342.0,0.0,0.0,0.0,978.504,-16.524,10.64,0.581,-0.16
89311.0,-149970.0,117852.0,342.0,0.0,0.0,0.0,978.508,-15.989,10.66,0.581,-0.3
89311.0,-149921.0,117898.0,339.0,0.0,0.0,0.0,978.429,-15.592,13.03,0.581,-0.25
89311.0,-149877.0,117939.0,339.0,0.0,0.0,0.0,978.361,-15.69,15.4,0.581,-0.31
89311.0,-149845.0,117967.0,339.0,0.0,0.0,0.0,978.405,-15.655,14.79,0.581,-0.23
89312.0,-149842.0,117968.0,339.0,0.0,0.0,0.0,978.451,-15.678,14.48,0.581,-0.09
89312.0,-149821.0,117986.0,339.0,0.0,0.0,0.0,978.481,-15.658,14.66,0.581,-0.17
89311.0,-149815.0,117990.0,339.0,0.0,0.0,0.0,978.496,-15.67,14.61,0.436,-0.11
89312.0,-149779.0,118024.0,339.0,0.0,0.0,0.0,978.551,-15.757,12.23,0.486,-0.18
89313.0,-149725.0,118076.0,339.0,0.0,0.0,0.0,978.576,-15.849,9.88,0.422,-0.19
89314.0,-149655.0,118143.0,338.0,0.0,0.0,0.0,978.49,-15.855,10.48,0.505,-0.28
89314.0,-149595.0,118198.0,338.0,0.0,0.0,0.0,978.427,-15.88,10.79,0.801,-0.24
89315.0,-149520.0,118271.0,338.0,0.0,0.0,0.0,978.41,-15.921,10.61,0.659,-0.32
89317.0,-149462.0,118325.0,338.0,0.0,0.0,0.0,978.425,-15.924,10.66,0.792,-0.23
89317.0,-149448.0,118336.0,338.0,0.0,0.0,0.0,978.538,-18.308,8.31,0.635,-0.09
89319.0,-149398.0,118383.0,338.0,0.0,0.0,0.0,978.674,-18.246,5.99,0.472,-0.18
89319.0,-149332.0,118447.0,338.0,0.0,0.0,0.0,978.715,-15.25,6.51,0.613,-0.1
89319.0,-149253.0,118521.0,338.0,0.0,0.0,0.0,976.336,-15.423,6.78,0.538,-0.18
89321.0,-149192.0,118580.0,339.0,0.0,0.0,0.0,976.284,-15.801,9.01,0.597,-0.19
89321.0,-149156.0,118614.0,339.0,0.0,0.0,0.0,976.69,-15.557,11.39,0.616,-0.14
89321.0,-149115.0,118651.0,339.0,0.0,0.0,0.0,976.435,-15.709,10.79,0.561,-0.15
89322.0,-149071.0,118692.0,339.0,0.0,0.0,0.0,978.846,-15.797,10.55,0.569,-0.16
89322.0,-149030.0,118730.0,339.0,0.0,0.0,0.0,976.386,-15.864,10.66,0.59,-0.16
89323.0,-148959.0,118799.0,339.0,0.0,0.0,0.0,975.916,-15.884,10.61,0.578,-0.16
89323.0,-148915.0,118840.0,339.0,0.0,0.0,0.0,979.0,-15.838,13.07,0.582,-0.16
89323.0,-148844.0,118908.0,339.0,0.0,0.0,0.0,978.58,-15.75,15.38,0.583,-0.3
89323.0,-148795.0,118954.0,339.0,0.0,0.0,0.0,978.197,-15.739,14.79,0.577,-0.25
89323.0,-148760.0,118986.0,339.0,0.0,0.0,0.0,978.42,-15.722,14.49,0.726,-0.31
89324.0,-148725.0,119017.0,339.0,0.0,0.0,0.0,976.036,-15.662,14.61,0.677,-0.23
89324.0,-148735.0,119004.0,339.0,0.0,0.0,0.0,973.796,-15.607,14.52,0.739,-0.09
89324.0,-148694.0,119042.0,339.0,0.0,0.0,0.0,974.457,-15.658,12.15,0.656,-0.17
89323.0,-148620.0,119111.0,339.0,0.0,0.0,0.0,974.872,-15.701,9.81,0.505,-0.11
89325.0,-148539.0,119191.0,339.0,0.0,0.0,0.0,974.735,-15.728,8.02,0.596,-0.18
89326.0,-148471.0,119257.0,339.0,0.0,0.0,0.0,974.684,-18.053,8.42,0.528,-0.19
89326.0,-148445.0,119279.0,341.0,0.0,0.0,0.0,974.518,-17.931,11.17,0.602,-0.14
89326.0,-148443.0,119277.0,341.0,0.0,0.0,0.0,976.86,-17.5,10.97,0.614,-0.15
89327.0,-148448.0,119269.0,341.0,0.0,0.0,0.0,979.132,-20.184,10.58,0.564,-0.16
89327.0,-148442.0,119273.0,341.0,0.0,0.0,0.0,978.548,-17.776,10.75,0.571,-0.16
89328.0,-148414.0,119298.0,341.0,0.0,0.0,0.0,978.263,-17.353,10.67,0.586,-0.16
89328.0,-148438.0,119271.0,341.0,0.0,0.0,0.0,978.356,-20.365,13.15,0.578,-0.16
89329.0,-148456.0,119251.0,341.0,0.0,0.0,0.0,978.284,-17.575,15.41,0.584,-0.16
89329.0,-148451.0,119253.0,341.0,0.0,0.0,0.0,978.282,-14.763,17.17,0.582,-0.16
89328.0,-148465.0,119236.0,342.0,0.0,0.0,0.0,980.579,-17.777,19.3,0.577,-0.16
89327.0,-148519.0,119180.0,342.0,0.0,0.0,0.0,980.556,-20.313,18.93,0.436,-0.16
89327.0,-148546.0,119151.0,342.0,0.0,0.0,0.0,977.67,-19.56,18.51,0.487,-0.16
89326.0,-148587.0,119107.0,342.0,0.0,0.0,0.0,977.943,-19.25,18.69,0.421,-0.16
89326.0,-148662.0,119029.0,342.0,0.0,0.0,0.0,978.416,-19.452,18.64,0.505,-0.16
89325.0,-148718.0,118970.0,342.0,0.0,0.0,0.0,980.568,-19.484,18.7,0.656,-0.16
89325.0,-148787.0,118898.0,342.0,0.0,0.0,0.0,980.559,-19.514,18.68,0.564,-0.16
89324.0,-148841.0,118840.0,342.0,0.0,0.0,0.0,979.993,-19.522,18.68,0.778,-0.16
89324.0,-148893.0,118785.0,348.0,0.0,0.0,0.0,980.246,-19.524,18.69,0.654,-0.16
89324.0,-148953.0,118721.0,348.0,0.0,0.0,0.0,977.794,-19.436,18.64,0.706,-0.16
89323.0,-149011.0,118660.0,348.0,0.0,0.0,0.0,977.861,-19.348,18.64,0.673,-0.16
89323.0,-149066.0,118603.0,348.0,0.0,0.0,0.0,978.397,-19.264,18.65,0.515,-0.16
89323.0,-149120.0,118546.0,348.0,0.0,0.0,0.0,978.154,-19.191,18.64,0.592,-0.16
89322.0,-149173.0,118490.0,348.0,0.0,0.0,0.0,978.243,-19.169,18.65,0.53,-0.16
89322.0,-149226.0,118434.0,348.0,0.0,0.0,0.0,978.201,-19.202,18.65,0.744,-0.16
89321.0,-149280.0,118375.0,348.0,0.0,0.0,0.0,978.234,-19.278,18.65,0.707,-0.16
89321.0,-149335.0,118317.0,351.0,0.0,0.0,0.0,978.225,-19.364,18.65,0.727,-0.16
89321.0,-149391.0,118258.0,351.0,0.0,0.0,0.0,978.219,-19.426,18.65,0.647,-0.16
89321.0,-149431.0,118215.0,351.0,0.0,0.0,0.0,978.306,-19.533,16.26,0.509,-0.16
89320.0,-149444.0,118199.0,351.0,0.0,0.0,0.0,980.687,-17.196,16.31,0.595,-0.16
89320.0,-149434.0,118206.0,351.0,0.0,0.0,0.0,983.003,-14.888,16.84,0.531,-0.16
89320.0,-149412.0,118225.0,351.0,0.0,0.0,0.0,980.126,-15.534,14.18,0.604,-0.16
89319.0,-149425.0,118210.0,351.0,0.0,0.0,0.0,977.495,-15.827,14.25,0.61,-0.02
89319.0,-149429.0,118202.0,351.0,0.0,0.0,0.0,978.23,-15.678,14.78,0.564,-0.07
89318.0,-149446.0,118183.0,346.0,0.0,0.0,0.0,980.863,-15.778,14.61,0.572,-0.0
89318.0,-149447.0,118179.0,346.0,0.0,0.0,0.0,980.625,-15.773,14.68,0.586,-0.08
89317.0,-149461.0,118162.0,346.0,0.0,0.0,0.0,980.005,-15.696,17.01,0.578,-0.09
89316.0,-149484.0,118136.0,346.0,0.0,0.0,0.0,982.574,-15.692,17.04,0.584,-0.05
89316.0,-149487.0,118131.0,346.0,0.0,0.0,0.0,982.552,-15.781,14.1,0.582,-0.05
89316.0,-149517.0,118097.0,346.0,0.0,0.0,0.0,981.993,-18.093,14.42,0.577,-0.06
89316.0,-149548.0,118064.0,346.0,0.0,0.0,0.0,982.209,-20.345,14.95,0.581,-0.2
89316.0,-149552.0,118056.0,346.0,0.0,0.0,0.0,982.195,-17.414,14.68,0.582,-0.16
89316.0,-149513.0,118093.0,346.0,0.0,0.0,0.0,982.288,-14.809,14.68,0.58,-0.22
89315.0,-149501.0,118102.0,346.0,0.0,0.0,0.0,982.306,-15.55,14.67,0.436,-0.13
89315.0,-149493.0,118108.0,346.0,0.0,0.0,0.0,982.378,-15.81,14.7,0.486,-0.13
89315.0,-149475.0,118124.0,346.0,0.0,0.0,0.0,982.438,-15.668,14.68,0.422,-0.17
89315.0,-149458.0,118139.0,346.0,0.0,0.0,0.0,982.46,-15.724,14.68,0.505,-0.16
89315.0,-149459.0,118136.0,346.0,0.0,0.0,0.0,982.387,-15.684,17.08,0.511,-0.16
89314.0,-149475.0,118116.0,346.0,0.0,0.0,0.0,982.287,-15.657,19.41,0.469,-0.16
89314.0,-149489.0,118100.0,346.0,0.0,0.0,0.0,982.271,-15.687,18.82,0.474,-0.15
89313.0,-149500.0,118086.0,350.0,0.0,0.0,0.0,982.241,-15.707,18.52,0.483,-0.16
89312.0,-149510.0,118073.0,350.0,0.0,0.0,0.0,982.198,-15.686,18.69,0.623,-0.16
89311.0,-149521.0,118060.0,350.0,0.0,0.0,0.0,982.169,-15.651,18.64,0.58,-0.16
89311.0,-149502.0,118075.0,350.0,0.0,0.0,0.0,982.149,-15.607,18.65,0.643,-0.16
89309.0,-149479.0,118095.0,350.0,0.0,0.0,0.0,979.701,-13.095,20.93,0.554,-0.16
89308.0,-149417.0,118156.0,350.0,0.0,0.0,0.0,977.395,-10.717,20.8,0.55,-0.16
89307.0,-149370.0,118200.0,350.0,0.0,0.0,0.0,978.147,-13.784,15.55,0.594,-0.16
89307.0,-149356.0,118210.0,350.0,0.0,0.0,0.0,978.436,-16.336,15.94,0.588,-0.16
89307.0,-149332.0,118231.0,349.0,0.0,0.0,0.0,978.248,-15.55,16.94,0.579,-0.16
89307.0,-149289.0,118272.0,349.0,0.0,0.0,0.0,978.395,-15.419,14.1,0.583,-0.16
89306.0,-149250.0,118307.0,349.0,0.0,0.0,0.0,978.385,-15.607,14.27,0.576,-0.16
89306.0,-149243.0,118312.0,349.0,0.0,0.0,0.0,978.389,-15.605,14.77,0.579,-0.16
89306.0,-149227.0,118325.0,349.0,0.0,0.0,0.0,978.382,-15.647,14.58,0.584,-0.16
89306.0,-149223.0,118326.0,349.0,0.0,0.0,0.0,978.381,-15.662,14.63,0.581,-0.16
89306.0,-149230.0,118316.0,349.0,0.0,0.0,0.0,978.37,-18.047,14.63,0.58,-0.16
89306.0,-149234.0,118309.0,349.0,0.0,0.0,0.0,978.363,-17.995,14.68,0.581,-0.16
89306.0,-149215.0,118325.0,347.0,0.0,0.0,0.0,978.379,-15.122,14.6,0.58,-0.16
89306.0,-149196.0,118341.0,347.0,0.0,0.0,0.0,976.001,-15.374,14.56,0.581,-0.16
89306.0,-149182.0,118352.0,347.0,0.0,0.0,0.0,976.05,-15.83,14.58,0.581,-0.16
89306.0,-149166.0,118366.0,347.0,0.0,0.0,0.0,978.958,-15.637,14.62,0.58,-0.16
89306.0,-149149.0,118379.0,347.0,0.0,0.0,0.0,978.678,-15.679,14.62,0.58,-0.16
89305.0,-149133.0,118393.0,347.0,0.0,0.0,0.0,975.831,-15.619,14.57,0.581,-0.16
89305.0,-149117.0,118406.0,347.0,0.0,0.0,0.0,976.097,-15.65,14.57,0.581,-0.16
89305.0,-149117.0,118403.0,347.0,0.0,0.0,0.0,978.872,-15.573,17.01,0.581,-0.16
89305.0,-149132.0,118385.0,346.0,0.0,0.0,0.0,980.917,-15.509,19.39,0.581,-0.16
89303.0,-149143.0,118370.0,346.0,0.0,0.0,0.0,982.751,-15.557,18.83,0.581,-0.16
89303.0,-149153.0,118358.0,346.0,0.0,0.0,0.0,982.405,-15.563,18.52,0.581,-0.16
89302.0,-149164.0,118344.0,346.0,0.0,0.0,0.0,982.042,-15.557,18.68,0.581,-0.16
89302.0,-149175.0,118330.0,346.0,0.0,0.0,0.0,982.231,-15.563,18.64,0.581,-0.16
89301.0,-149186.0,118317.0,346.0,0.0,0.0,0.0,982.16,-15.562,18.65,0.581,-0.16
89300.0,-149196.0,118303.0,346.0,0.0,0.0,0.0,982.186,-15.563,18.63,0.581,-0.16
89300.0,-149191.0,118306.0,346.0,0.0,0.0,0.0,979.873,-15.627,16.21,0.581,-0.16
89300.0,-149185.0,118308.0,347.0,0.0,0.0,0.0,977.557,-15.603,16.22,0.581,-0.16
89299.0,-149199.0,118292.0,347.0,0.0,0.0,0.0,980.423,-15.523,19.2,0.581,-0.16
89299.0,-149211.0,118277.0,347.0,0.0,0.0,0.0,983.052,-15.557,18.97,0.581,-0.16
89298.0,-149221.0,118265.0,347.0,0.0,0.0,0.0,982.317,-15.567,18.48,0.581,-0.16
89297.0,-149231.0,118250.0,347.0,0.0,0.0,0.0,982.049,-15.557,18.68,0.581,-0.16
89297.0,-149242.0,118238.0,347.0,0.0,0.0,0.0,982.209,-15.56,18.63,0.581,-0.16
89296.0,-149294.0,118182.0,347.0,0.0,0.0,0.0,982.09,-17.817,21.1,0.581,-0.16
89296.0,-149387.0,118087.0,347.0,0.0,0.0,0.0,981.996,-20.026,23.45,0.581,-0.16
89294.0,-149453.0,118016.0,347.0,0.0,0.0,0.0,982.083,-19.555,20.47,0.581,-0.16
89295.0,-149501.0,117967.0,347.0,0.0,0.0,0.0,982.189,-19.35,17.83,0.581,-0.16
89295.0,-149554.0,117911.0,347.0,0.0,0.0,0.0,982.157,-19.49,18.58,0.581,-0.16
89293.0,-149579.0,117881.0,347.0,0.0,0.0,0.0,982.146,-19.437,18.85,0.581,-0.3
89294.0,-149614.0,117844.0,347.0,0.0,0.0,0.0,982.157,-19.452,18.69,0.581,-0.25
89295.0,-149663.0,117792.0,347.0,0.0,0.0,0.0,982.151,-21.779,18.76,0.581,-0.31
89295.0,-149727.0,117726.0,347.0,0.0,0.0,0.0,979.8,-21.718,18.72,0.581,-0.23
89295.0,-149815.0,117636.0,347.0,0.0,0.0,0.0,977.519,-21.167,18.68,0.581,-0.08
89295.0,-149913.0,117534.0,346.0,0.0,0.0,0.0,978.126,-23.74,18.72,0.581,-0.17
89295.0,-149997.0,117448.0,346.0,0.0,0.0,0.0,978.458,-21.289,18.69,0.581,-0.1
89293.0,-150047.0,117394.0,346.0,0.0,0.0,0.0,978.362,-18.569,16.24,0.581,-0.04
89294.0,-150080.0,117358.0,346.0,0.0,0.0,0.0,978.423,-19.453,13.92,0.581,-0.1
89293.0,-150141.0,117294.0,346.0,0.0,0.0,0.0,978.317,-19.662,14.51,0.581,0.01
89293.0,-150170.0,117262.0,346.0,0.0,0.0,0.0,978.325,-19.613,12.43,0.581,-0.07
89295.0,-150152.0,117277.0,346.0,0.0,0.0,0.0,978.325,-19.713,9.92,0.581,-0.23
89296.0,-150172.0,117255.0,346.0,0.0,0.0,0.0,978.186,-19.606,12.95,0.581,-0.14
89296.0,-150194.0,117230.0,346.0,0.0,0.0,0.0,980.474,-19.555,15.62,0.581,-0.21
89295.0,-150184.0,117236.0,346.0,0.0,0.0,0.0,980.581,-17.3,12.45,0.581,-0.14
89296.0,-150121.0,117298.0,346.0,0.0,0.0,0.0,977.78,-14.996,12.12,0.581,-0.12
89296.0,-150082.0,117333.0,346.0,0.0,0.0,0.0,978.051,-15.468,15.23,0.581,-0.17
89296.0,-150035.0,117378.0,346.0,0.0,0.0,0.0,978.612,-15.781,14.94,0.581,-0.17
89295.0,-150002.0,117408.0,346.0,0.0,0.0,0.0,978.466,-15.632,14.44,0.581,-0.15
89295.0,-149999.0,117408.0,346.0,0.0,0.0,0.0,978.528,-15.668,14.65,0.581,-0.16
89295.0,-149979.0,117425.0,346.0,0.0,0.0,0.0,978.49,-15.659,14.61,0.436,-0.15
89295.0,-149973.0,117429.0,346.0,0.0,0.0,0.0,978.492,-15.678,14.63,0.486,-0.15
89295.0,-149951.0,117449.0,346.0,0.0,0.0,0.0,978.439,-15.676,14.6,0.422,-0.16
89295.0,-149969.0,117428.0,346.0,0.0,0.0,0.0,978.307,-17.961,17.05,0.505,-0.15
89295.0,-150023.0,117371.0,346.0,0.0,0.0,0.0,978.272,-20.297,17.04,0.656,-0.15
89295.0,-150052.0,117339.0,346.0,0.0,0.0,0.0,978.346,-19.858,14.1,0.564,-0.15
89295.0,-150049.0,117339.0,346.0,0.0,0.0,0.0,978.343,-17.215,14.34,0.633,-0.15
89296.0,-150053.0,117332.0,346.0,0.0,0.0,0.0,978.326,-17.394,14.82,0.559,-0.15
89296.0,-150086.0,117297.0,346.0,0.0,0.0,0.0,978.322,-20.174,14.66,0.547,-0.15
89296.0,-150116.0,117264.0,347.0,0.0,0.0,0.0,978.332,-19.837,14.71,0.597,-0.15
89295.0,-150140.0,117235.0,347.0,0.0,0.0,0.0,978.345,-19.295,14.67,0.59,-0.15
89296.0,-150155.0,117219.0,347.0,0.0,0.0,0.0,978.286,-17.052,17.05,0.575,-0.15
89295.0,-150182.0,117189.0,347.0,0.0,0.0,0.0,978.216,-16.957,19.37,0.583,-0.15
89295.0,-150213.0,117155.0,347.0,0.0,0.0,0.0,978.235,-17.54,18.79,0.577,-0.15
89294.0,-150227.0,117138.0,347.0,0.0,0.0,0.0,980.557,-14.913,20.87,0.579,-0.15
89292.0,-150258.0,117104.0,347.0,0.0,0.0,0.0,980.417,-14.979,23.37,0.584,-0.15
89291.0,-150276.0,117083.0,347.0,0.0,0.0,0.0,977.606,-15.604,20.31,0.581,-0.15
89291.0,-150275.0,117081.0,347.0,0.0,0.0,0.0,977.972,-15.502,17.67,0.579,-0.15
89290.0,-150281.0,117073.0,347.0,0.0,0.0,0.0,978.418,-15.571,18.43,0.581,-0.15
89290.0,-150287.0,117064.0,347.0,0.0,0.0,0.0,978.195,-15.525,18.7,0.58,-0.15
89290.0,-150256.0,117089.0,347.0,0.0,0.0,0.0,978.38,-15.718,13.83,0.581,-0.15
89290.0,-150237.0,117106.0,347.0,0.0,0.0,0.0,978.393,-15.684,14.43,0.58,-0.15
89290.0,-150219.0,117120.0,347.0,0.0,0.0,0.0,978.365,-15.673,14.75,0.58,-0.15
89290.0,-150201.0,117135.0,347.0,0.0,0.0,0.0,980.746,-15.69,14.61,0.581,-0.15
89289.0,-150199.0,117135.0,347.0,0.0,0.0,0.0,982.994,-15.618,17.09,0.581,-0.15
