3930.0,-1794.0,19229.0,922.0,3930.0,-1794.0,19229.0,-126.684,-121.898,-953.47,8.473,7.24
3936.0,-1696.0,19739.0,922.0,3936.0,-1696.0,19739.0,-128.474,-123.307,-956.51,8.035,5.16
3932.0,-1600.0,20252.0,922.0,3932.0,-1600.0,20252.0,-128.83,-127.666,-959.04,7.48,3.3
3922.0,-1508.0,20766.0,930.0,3922.0,-1508.0,20766.0,-127.927,-132.396,-960.69,6.731,2.16
3909.0,-1419.0,21283.0,930.0,3909.0,-1419.0,21283.0,-128.842,-134.57,-967.66,6.104,1.65
3894.0,-1333.0,21801.0,930.0,3894.0,-1333.0,21801.0,-127.245,-139.288,-974.29,5.234,1.62
3884.0,-1250.0,22318.0,930.0,3884.0,-1250.0,22318.0,-121.141,-146.303,-974.97,4.647,2.27
3877.0,-1169.0,22833.0,930.0,3877.0,-1169.0,22833.0,-112.174,-152.14,-976.14,3.903,2.9
3874.0,-1093.0,23343.0,930.0,3874.0,-1093.0,23343.0,-103.034,-154.942,-978.27,3.228,3.62
3875.0,-1021.0,23849.0,930.0,3875.0,-1021.0,23849.0,-96.222,-157.348,-977.63,2.336,4.19
3876.0,-955.0,24349.0,930.0,3876.0,-955.0,24349.0,-90.856,-162.204,-977.05,1.006,4.4
3879.0,-896.0,24843.0,934.0,3879.0,-896.0,24843.0,-83.816,-164.178,-976.98,-0.297,4.49
3881.0,-846.0,25332.0,934.0,3881.0,-846.0,25332.0,-79.545,-165.556,-976.78,-2.017,4.33
3883.0,-806.0,25817.0,934.0,3883.0,-806.0,25817.0,-77.808,-167.72,-976.66,-3.997,4.28
3884.0,-776.0,26298.0,934.0,3884.0,-776.0,26298.0,-76.77,-167.543,-978.97,-5.895,4.13
3883.0,-757.0,26775.0,934.0,3883.0,-757.0,26775.0,-78.967,-167.971,-986.13,-8.186,3.97
3881.0,-748.0,27250.0,934.0,3881.0,-748.0,27250.0,-82.017,-171.568,-992.61,-10.096,3.88
3878.0,-749.0,27722.0,934.0,3878.0,-749.0,27722.0,-83.26,-175.229,-998.22,-12.112,3.86
3878.0,-757.0,28193.0,934.0,3878.0,-757.0,28193.0,-81.393,-178.702,-1004.21,-13.872,4.23
3883.0,-773.0,28661.0,938.0,3883.0,-773.0,28661.0,-79.504,-184.657,-1007.64,-15.464,5.17
3893.0,-794.0,29127.0,938.0,3893.0,-794.0,29127.0,-78.252,-190.39,-1011.17,-16.713,6.15
3910.0,-819.0,29591.0,938.0,3910.0,-819.0,29591.0,-74.754,-195.305,-1015.16,-17.592,7.51
3935.0,-846.0,30052.0,938.0,3935.0,-846.0,30052.0,-69.744,-199.874,-1016.48,-18.144,8.8
3967.0,-874.0,30511.0,938.0,3967.0,-874.0,30511.0,-63.746,-201.385,-1015.56,-18.457,9.99
4006.0,-904.0,30967.0,938.0,4006.0,-904.0,30967.0,-56.53,-202.31,-1012.75,-18.914,11.33
4053.0,-935.0,31422.0,938.0,4053.0,-935.0,31422.0,-50.352,-207.745,-1007.84,-19.346,12.39
4103.0,-968.0,31876.0,938.0,4103.0,-968.0,31876.0,-47.202,-209.944,-1001.06,-20.097,13.09
4157.0,-1007.0,32330.0,945.0,4157.0,-1007.0,32330.0,-41.369,-208.632,-994.7,-21.013,13.53
4211.0,-1050.0,32785.0,945.0,4211.0,-1050.0,32785.0,-34.768,-208.347,-988.67,-22.239,13.26
4262.0,-1101.0,33242.0,945.0,4262.0,-1101.0,33242.0,-33.061,-206.146,-982.62,-23.693,12.59
4308.0,-1161.0,33701.0,945.0,4308.0,-1161.0,33701.0,-30.214,-204.416,-976.6,-25.521,11.53
4349.0,-1227.0,34165.0,945.0,4349.0,-1227.0,34165.0,-27.9,-208.599,-970.51,-27.243,10.09
4382.0,-1300.0,34633.0,945.0,4382.0,-1300.0,34633.0,-27.407,-217.959,-966.76,-28.863,8.64
4410.0,-1377.0,35104.0,945.0,4410.0,-1377.0,35104.0,-27.702,-224.691,-965.47,-30.141,7.24
4432.0,-1455.0,35577.0,945.0,4432.0,-1455.0,35577.0,-27.063,-231.392,-965.96,-30.679,6.04
4451.0,-1532.0,36050.0,951.0,4451.0,-1532.0,36050.0,-25.741,-241.544,-966.04,-30.938,5.3
4470.0,-1606.0,36521.0,951.0,4470.0,-1606.0,36521.0,-24.654,-253.586,-968.09,-30.828,5.22
4495.0,-1676.0,36989.0,951.0,4495.0,-1676.0,36989.0,-21.592,-264.607,-970.25,-30.091,6.18
