theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
10.0,461.0,27773.0,450.0,-22.485,9.879,0.0,141.786,-17.976,-1020.46,-1.921,3.28
-25.0,436.0,27772.0,450.0,1.059,-11.415,0.0,-41.446,45.927,-1000.85,-2.234,-4.4
-30.0,451.0,27772.0,450.0,20.664,-6.585,0.0,-37.09,-49.953,-966.93,2.658,1.57
-12.0,466.0,27773.0,450.0,-7.838,9.703,0.0,150.106,-99.354,-1005.04,1.018,0.3
-15.0,464.0,27773.0,450.0,-22.099,-1.461,0.0,103.358,7.781,-1021.16,1.165,-2.54
-47.0,453.0,27773.0,450.0,6.598,-18.827,0.0,-65.419,38.931,-959.37,0.311,-2.87
-52.0,477.0,27777.0,450.0,10.749,-5.914,0.0,20.762,-75.949,-948.89,3.552,-0.26
-31.0,497.0,27775.0,449.0,-20.888,9.313,0.0,165.251,-92.033,-1025.37,2.253,0.36
-31.0,490.0,27777.0,449.0,-22.111,-6.375,0.0,51.107,28.586,-1003.95,0.849,-0.26
-61.0,494.0,27776.0,449.0,5.897,-18.387,0.0,-68.011,21.653,-919.92,2.768,-2.32
-40.0,518.0,27772.0,449.0,-2.239,2.158,0.0,65.977,-105.266,-970.55,2.668,3.65
-28.0,553.0,27772.0,449.0,-33.211,13.9,0.0,154.735,-72.335,-1041.19,5.884,-1.32
-41.0,541.0,27770.0,449.0,-24.866,-5.336,0.0,9.137,48.333,-981.47,0.539,-1.32
-65.0,540.0,27773.0,449.0,-3.999,-10.526,0.0,-46.35,0.873,-943.43,1.24,-1.95
-67.0,546.0,27770.0,449.0,-22.552,11.438,0.0,105.496,-100.104,-1026.05,-0.824,-2.23
-49.0,544.0,27773.0,448.0,-43.577,12.85,0.0,124.845,-27.343,-1034.63,0.105,1.0
-67.0,522.0,27770.0,448.0,-25.942,-3.5,0.0,-23.019,44.542,-953.6,-1.812,-1.56
-62.0,553.0,27768.0,448.0,-13.523,3.274,0.0,-10.526,-41.451,-965.77,6.298,2.77
-54.0,587.0,27769.0,448.0,-35.381,19.8,0.0,132.06,-96.474,-1038.33,4.992,-1.23
-42.0,571.0,27766.0,448.0,-46.92,11.562,0.0,100.715,-3.819,-996.02,-1.997,0.64
-93.0,557.0,27765.0,448.0,-25.39,-4.922,0.0,-28.855,34.152,-942.25,-0.417,-7.72
-101.0,572.0,27766.0,448.0,-15.209,7.141,0.0,4.938,-62.399,-999.62,2.3,-0.31
-85.0,575.0,27759.0,448.0,-33.92,23.358,0.0,118.185,-85.612,-1035.39,-0.869,0.71
-91.0,570.0,27763.0,448.0,-38.367,11.403,0.0,69.127,21.239,-978.69,0.878,-2.14
-124.0,564.0,27759.0,448.0,-12.568,-6.32,0.0,-39.994,30.67,-964.87,1.222,-3.71
-122.0,578.0,27760.0,448.0,-6.21,6.671,0.0,26.825,-85.761,-1014.63,1.28,0.85
-123.0,594.0,27761.0,448.0,-28.718,14.222,0.0,141.951,-70.293,-1015.46,2.284,-3.38
-134.0,563.0,27759.0,448.0,-28.17,-9.325,0.0,58.845,52.967,-983.24,-3.208,-2.66
-164.0,542.0,27762.0,448.0,0.396,-20.237,0.0,-58.311,21.871,-993.03,-2.176,-2.74
-169.0,541.0,27757.0,448.0,-0.693,-0.495,0.0,48.945,-97.922,-1013.29,-2.12,-1.23
-156.0,534.0,27759.0,448.0,-27.002,2.989,0.0,152.801,-41.689,-1008.72,-1.364,-1.01
-182.0,490.0,27754.0,449.0,-20.0,-17.363,0.0,19.898,53.924,-1011.82,-5.77,-4.37
-200.0,491.0,27753.0,449.0,7.855,-16.923,0.0,-65.582,-28.909,-996.78,0.52,-0.15
-214.0,512.0,27750.0,449.0,-5.037,3.404,0.0,98.578,-109.984,-1001.2,1.908,-4.51
-181.0,502.0,27749.0,449.0,-26.122,0.726,0.0,150.346,-22.245,-1029.78,-1.409,2.92
-214.0,479.0,27747.0,449.0,0.209,-15.978,0.0,-33.167,36.539,-1013.0,-2.182,-4.12
-211.0,494.0,27746.0,449.0,24.056,-7.606,0.0,-36.118,-57.419,-976.66,2.452,3.16
-196.0,506.0,27745.0,449.0,-0.735,10.306,0.0,151.236,-100.821,-1007.25,0.363,-0.48
-190.0,499.0,27744.0,449.0,-13.783,2.423,0.0,100.585,3.548,-1033.63,-0.047,-0.65
-226.0,485.0,27742.0,448.0,16.6,-10.157,0.0,-70.739,26.851,-980.17,-0.71,-3.57
-229.0,501.0,27743.0,448.0,20.836,5.671,0.0,21.138,-82.874,-964.23,1.76,0.04
-197.0,497.0,27741.0,448.0,-13.56,20.564,0.0,163.379,-82.955,-1038.25,-2.066,2.55
-204.0,473.0,27740.0,448.0,-12.309,3.525,0.0,34.509,39.981,-1020.52,-2.412,-1.1
-218.0,459.0,27741.0,448.0,15.667,-6.855,0.0,-75.699,21.532,-936.38,-0.744,1.04
-195.0,466.0,27735.0,448.0,2.637,15.563,0.0,78.166,-107.239,-988.27,-0.855,3.44
-176.0,482.0,27736.0,448.0,-25.506,22.903,0.0,144.931,-64.756,-1052.58,2.278,0.46
-181.0,448.0,27732.0,448.0,-12.303,0.828,0.0,-10.453,51.664,-978.24,-3.747,0.56
-198.0,444.0,27734.0,446.0,7.905,-3.779,0.0,-45.807,-8.366,-944.17,0.017,-0.5
-190.0,447.0,27733.0,446.0,-10.108,19.939,0.0,105.236,-110.311,-1029.16,-1.671,-0.36
-157.0,439.0,27733.0,446.0,-29.193,21.613,0.0,118.522,-32.444,-1029.08,-1.495,4.17
-180.0,409.0,27731.0,446.0,-11.303,4.681,0.0,-23.406,42.749,-948.67,-3.35,-2.49
-164.0,429.0,27729.0,446.0,4.254,7.109,0.0,-13.144,-46.836,-964.61,3.756,5.05
-147.0,450.0,27726.0,446.0,-13.71,22.774,0.0,116.385,-102.239,-1034.35,2.006,0.85
-125.0,429.0,27725.0,446.0,-23.935,11.434,0.0,93.615,-0.007,-996.48,-2.831,2.84
-150.0,399.0,27724.0,446.0,-7.408,-6.436,0.0,-16.576,40.436,-947.74,-3.489,-2.98
-149.0,395.0,27724.0,449.0,0.168,3.098,0.0,11.836,-62.363,-998.96,-1.572,1.24
-123.0,382.0,27721.0,449.0,-18.369,16.523,0.0,114.944,-83.319,-1029.69,-4.197,2.69
-121.0,360.0,27725.0,449.0,-24.849,1.573,0.0,74.802,25.749,-974.38,-2.24,-0.46
-133.0,343.0,27725.0,449.0,-0.678,-14.592,0.0,-36.022,25.783,-963.36,-1.518,0.14
-117.0,345.0,27726.0,449.0,8.307,0.516,0.0,14.094,-93.842,-1005.86,-1.379,4.12
-96.0,354.0,27729.0,449.0,-14.606,9.662,0.0,140.237,-77.387,-1001.37,0.427,1.07
-85.0,318.0,27725.0,449.0,-20.733,-8.798,0.0,74.337,37.887,-977.86,-4.818,1.32
-100.0,301.0,27728.0,449.0,6.941,-16.927,0.0,-61.035,5.218,-980.92,-1.98,0.36
-85.0,307.0,27722.0,444.0,6.737,3.414,0.0,39.258,-107.139,-992.56,-1.255,3.18
-55.0,309.0,27723.0,444.0,-23.372,9.046,0.0,161.768,-57.581,-999.55,-0.358,2.05
-71.0,276.0,27721.0,444.0,-19.962,-7.7,0.0,25.391,34.044,-998.36,-4.266,-2.52
-76.0,283.0,27720.0,444.0,6.405,-6.468,0.0,-70.432,-30.808,-978.97,1.644,2.66
-88.0,304.0,27720.0,444.0,-12.893,11.856,0.0,103.389,-101.416,-987.92,1.969,-4.13
-44.0,297.0,27720.0,444.0,-40.503,9.114,0.0,151.961,-20.966,-1013.75,-0.827,5.21
-63.0,282.0,27721.0,444.0,-16.77,-6.436,0.0,-44.547,32.898,-994.35,-0.928,-0.94
-66.0,307.0,27720.0,444.0,2.252,1.597,0.0,-37.166,-55.499,-963.43,4.327,2.07
-33.0,328.0,27717.0,445.0,-30.229,22.325,0.0,158.027,-100.06,-1006.02,2.172,2.83
-31.0,327.0,27716.0,445.0,-45.843,16.152,0.0,105.136,-0.644,-1030.97,0.958,-1.48
-66.0,314.0,27711.0,445.0,-16.515,1.707,0.0,-71.122,36.453,-973.21,-0.306,-3.21
-69.0,332.0,27712.0,445.0,-9.602,14.589,0.0,14.056,-69.362,-963.4,2.567,0.35
-40.0,347.0,27711.0,445.0,-39.087,32.02,0.0,159.637,-94.601,-1037.03,1.146,2.06
-45.0,338.0,27712.0,445.0,-36.009,18.843,0.0,41.01,21.632,-1017.73,0.088,-0.84
-66.0,332.0,27714.0,445.0,-5.496,4.367,0.0,-72.892,33.811,-934.72,0.984,-0.24
-43.0,342.0,27712.0,445.0,-10.726,20.372,0.0,69.58,-88.43,-982.05,0.244,3.62
-28.0,369.0,27715.0,443.0,-35.978,31.164,0.0,154.234,-75.323,-1048.01,4.163,-0.41
-26.0,342.0,27714.0,443.0,-24.612,11.177,0.0,16.903,44.961,-979.13,-2.647,1.15
-50.0,332.0,27717.0,443.0,-2.64,0.407,0.0,-37.641,7.105,-947.15,-0.578,-1.99
-45.0,333.0,27718.0,443.0,-16.207,17.157,0.0,96.965,-99.93,-1024.42,-2.034,-0.61
-29.0,313.0,27719.0,443.0,-34.106,14.677,0.0,121.485,-30.05,-1019.14,-3.777,0.67
-48.0,280.0,27720.0,443.0,-14.725,-8.354,0.0,-11.612,50.443,-952.53,-3.752,-1.95
-51.0,293.0,27719.0,443.0,1.583,-7.536,0.0,-8.649,-35.16,-975.97,2.531,1.07
-34.0,309.0,27718.0,443.0,-15.438,8.92,0.0,119.746,-99.588,-1028.05,1.151,0.91
-18.0,287.0,27717.0,444.0,-27.552,0.32,0.0,108.182,-5.707,-985.02,-3.379,1.15
-52.0,259.0,27716.0,444.0,-11.49,-20.653,0.0,-11.84,50.654,-938.07,-2.869,-4.96
-52.0,265.0,27717.0,444.0,-0.315,-14.157,0.0,0.154,-50.83,-977.38,0.747,1.62
-38.0,271.0,27713.0,444.0,-19.326,3.105,0.0,118.197,-98.319,-1007.93,-0.974,0.26
-29.0,262.0,27718.0,444.0,-30.724,-8.29,0.0,94.159,15.945,-962.03,-0.205,0.35
-62.0,246.0,27715.0,444.0,-9.122,-25.046,0.0,-35.267,43.865,-953.07,-0.662,-3.96
-52.0,257.0,27719.0,444.0,1.057,-9.648,0.0,0.699,-78.976,-989.61,0.761,3.38
-44.0,277.0,27720.0,444.0,-26.652,5.488,0.0,145.242,-79.388,-989.23,2.692,-1.66
